MatchID,MatchName,BatTeam,BowlTeam,InningsID,BallID,Overid,Overs,BowlerName,BatsManName,Fielder,Runs,ExtraRuns,ExtraType,DismissalType,StrokeName,BatSubjectName,EndName,STtype,DeliveryStyleName,OverorRoundType,ShotConnectionName,CreaseMovementName,Ballspeed,FP,PMtype,SubjectTagName,MisRun,MisRunFielder,SaveRun,SaveRunFielder,WTO,WTO Player,WTO Difficulty,WagonWheel,OverThrowRuns,RunoutPlayer,InTheair,Lofted,isDRS,0,Description
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,24,4,3.3,Mark Watt,Babar Azam,NULL,0,0,NULL,NULL,Off Drive,Attacking,Sharjah Club End,Below Stump,Orthodox,Round the Wicket,Inside edge,Creating Room,97,Silly Mid On,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Watt to Babar Azam, no run,tried to heave it over extra cover but gets a thick inside edge. Watt gives you nothing to work with"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,25,4,3.4,Mark Watt,Babar Azam,Mark Watt,0,0,NULL,NULL,Push,Defensive,Sharjah Club End,Below Stump,Orthodox,Round the Wicket,Good contact,Front Foot,98,Deep Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Watt to Babar Azam, no run,wicket-to-wicket, driven back to him"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,26,4,3.5,Mark Watt,Babar Azam,NULL,1,0,NULL,NULL,Off Drive,Attacking,Sharjah Club End,Below Stump,Orthodox,Round the Wicket,Good contact,Charging,82,On The Wicket,Length,NULL,0,NULL,0,NULL,Catch,Mark Watt,Difficult/Tough,Covers,0,NULL,0,0,0,NULL,"Watt to Babar Azam, 1 run,dropped! Smashed back to Watt, absolutely nailed. Seems to have hurt his hand as that ball smashes into the thumb and popped out"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,27,4,3.6,Mark Watt,Mohammad Rizwan,Mark Watt,0,0,NULL,NULL,Push,Defensive,Sharjah Club End,Below Stump,Orthodox,Round the Wicket,Good contact,Front Foot,NULL,Deep Mid Off,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Watt to Mohammad Rizwan, no run,yorker length, defended back to him. Great over despite the extras"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,28,5,4.1,Brad Wheal,Babar Azam,NULL,2,0,NULL,NULL,Pull shot,Attacking,Sharjah Club End,Above Stump,Seamed In,Round the Wicket,Top edge,Front Foot,133,Mid On,Back of length,NULL,0,NULL,0,NULL,Catch,Safyaan Sharif,NULL,Long On,0,NULL,1,0,0,NULL,"Wheal to Babar Azam, 2 runs,no timing, Babar scooped it into the air. Mid-on had to get his skates on if he was to race back and catch it, but it falls well in front of Sharif in the end"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,29,5,4.2,Brad Wheal,Babar Azam,NULL,4,0,NULL,NULL,Pull shot,Attacking,Sharjah Club End,Above Stump,Seamed In,Over the Wicket,Good contact,Front Foot,136,NULL,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,1,0,NULL,"Wheal to Babar Azam, FOUR,lovely pick-up and deposited over wide midwicket for a boundary. Babar read the line so early there and knew exactly what he wanted to do"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,30,5,4.3,Brad Wheal,Babar Azam,NULL,1,0,NULL,NULL,Steer,Defensive,Sharjah Club End,Above Stump,Seamed In,Over the Wicket,Good contact,Back Foot,134,Third Man,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Wheal to Babar Azam, 1 run,he Kanes it down to third man. That's what that run-down to third man should be called"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,31,5,4.4,Brad Wheal,Mohammad Rizwan,NULL,6,0,NULL,NULL,Flick,Attacking,Pavilion End,Below Stump,Inswing,Over the Wicket,Good contact,Front Foot,NULL,NULL,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,1,0,NULL,"Wheal to Mohammad Rizwan, SIX,oh, isn't that's majestic! The head goes across the arm speed is frightening and he jabs it over cow corner for a colossal six That is a region he enjoys scoring in so much"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,32,5,4.5,Brad Wheal,Mohammad Rizwan,NULL,0,0,NULL,NULL,Push,Defensive,Sharjah Club End,Below Stump,Straight,Over the Wicket,Good contact,Front Foot,130,Short Mid On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Wheal to Mohammad Rizwan, no run,good comeback. Yorker that's defended back to Wheal. He saw Rizwan lurking outside his crease and the shy at the stumps had the batter diving"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,33,5,4.6,Brad Wheal,Mohammad Rizwan,NULL,1,0,NULL,NULL,Pull shot,Attacking,Sharjah Club End,Above Stump,Seamed In,Over the Wicket,Shoulder of bat,Back Foot,132,Square Leg,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Wheal to Mohammad Rizwan, 1 run,dragged down the legside, he should have put it away past fine leg but misses out"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,34,6,5.1,Safyaan Sharif,Mohammad Rizwan,NULL,0,0,NULL,NULL,Square Cut,Beaten,Sharjah Club End,Below Stump,Seamed Out,Over the Wicket,NULL,Charging,133,Short Fine Leg,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Sharif to Mohammad Rizwan, no run,danced down the ground but he sends it wide"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,35,6,5.2,Safyaan Sharif,Mohammad Rizwan,NULL,1,0,NULL,NULL,Pull shot,Attacking,Sharjah Club End,Above Stump,Seamed In,Over the Wicket,Good contact,Back Foot,126,Deep Square Leg,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Square Leg,0,NULL,0,0,0,NULL,"Sharif to Mohammad Rizwan, 1 run,turns it round the corner to square leg"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,36,6,5.3,Safyaan Sharif,Babar Azam,NULL,1,0,NULL,NULL,Steer,Rotating,Sharjah Club End,Above Stump,Seamed In,Over the Wicket,Good contact,Back Foot,128,Third Man,Back of length,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Sharif to Babar Azam, 1 run,runs it down to third man"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,37,6,5.4,Safyaan Sharif,Mohammad Rizwan,NULL,0,0,NULL,NULL,Steer,Beaten,Sharjah Club End,Below Stump,Out Swing,Over the Wicket,NULL,Front Foot,134,Short Fine Leg,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Sharif to Mohammad Rizwan, no run,took the pace off and went wide, Rizwan couldn't quite get bat on it. Wry smile from the little man"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,38,6,5.5,Safyaan Sharif,Mohammad Rizwan,Kyle Coetzer,1,0,NULL,NULL,On drive,Attacking,Pavilion End,Below Stump,Straight,Over the Wicket,Good contact,Front Foot,NULL,Mid On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Sharif to Mohammad Rizwan, 1 run,whipped round to long-on and the pair exchange ends"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,39,6,5.6,Safyaan Sharif,Babar Azam,NULL,0,0,NULL,NULL,NULL,Left Alone,Pavilion End,Above Stump,Bouncer,Over the Wicket,NULL,Back Foot,129,Short Third Man,Short,NULL,0,NULL,0,NULL,None,NULL,NULL,Third Man,0,NULL,0,0,0,NULL,"Sharif to Babar Azam, no run,took a little walk down the ground - Hayden would approve - but the bowler bangs it in short and fetches himself a dot ball to round out the over. Smart cricket"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,40,7,6.1,Hamza Tahir,Mohammad Rizwan,Matthew Cross,0,0,NULL,Caught,Square Cut,Beaten,Pavilion End,Below Stump,Orthodox,Round the Wicket,Inside edge,Back Foot,90,Wicket Keeper,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Fine Leg,0,NULL,0,0,0,NULL,"Hamza Tahir to Mohammad Rizwan, OUT,he's got Rizwan, has Hamza! He bowled a good first over and tossed it out wide again, drawing Rizwan to the offside, but he only manages a little under-edge the keeper nabs on to!"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,41,7,6.2,Hamza Tahir,Fakhar Zaman,NULL,0,0,NULL,NULL,Worked,Defensive,Pavilion End,Below Stump,Orthodox,Round the Wicket,Good contact,Front Foot,86,Silly Mid On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Hamza Tahir to Fakhar Zaman, no run,comes around the wicket, defended into the onside"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,42,7,6.3,Hamza Tahir,Fakhar Zaman,NULL,1,0,NULL,NULL,Square Cut,Attacking,Pavilion End,Below Stump,Orthodox,Round the Wicket,Inside edge,Back Foot,87,Cover,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Covers,0,NULL,0,0,0,NULL,"Hamza Tahir to Fakhar Zaman, 1 run,rushed it through flat"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,43,7,6.4,Hamza Tahir,Babar Azam,NULL,1,0,NULL,NULL,Worked,Defensive,Pavilion End,Below Stump,Orthodox,Round the Wicket,Good contact,Front Foot,88,Deep Mid Wicket,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Hamza Tahir to Babar Azam, 1 run,eased down the ground"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,44,7,6.5,Hamza Tahir,Fakhar Zaman,Hamza Tahir,0,0,NULL,NULL,Straight Drive,Attacking,Sharjah Club End,Below Stump,Orthodox,Round the Wicket,Good contact,Back Foot,94,Deep Mid Off,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long Off,0,NULL,0,0,0,NULL,"Hamza Tahir to Fakhar Zaman, no run,pushed him back, defended back to the bowler"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,45,7,6.6,Hamza Tahir,Fakhar Zaman,NULL,1,0,NULL,NULL,On drive,Attacking,Pavilion End,Below Stump,Orthodox,Round the Wicket,Good contact,Charging,90,Long On,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Hamza Tahir to Fakhar Zaman, 1 run,skipped down the ground but couldn't quite get underneath it"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,46,8,7.1,Richie Berrington,Fakhar Zaman,NULL,1,0,NULL,NULL,On drive,Attacking,Sharjah Club End,Below Stump,Out Swing,Over the Wicket,Bottom edge,Front Foot,128,Long On,Length,NULL,0,NULL,0,NULL,None,NULL,NULL,Long On,0,NULL,0,0,0,NULL,"Berrington to Fakhar Zaman, 1 run,nudged down to long-on"
11711,"Pak Vs Sco, 07/11/21",Pakistan,Scotland,1,47,8,7.2,Richie Berrington,Babar Azam,Safyaan Sharif,2,0,NULL,NULL,Flick,Attacking,Pavilion End,Below Stump,Inswing,Over the Wicket,Good contact,Front Foot,117,Deep Mid Wicket,Full/half volley,NULL,0,NULL,0,NULL,None,NULL,NULL,Mid Wicket,0,NULL,0,0,0,NULL,"Berrington to Babar Azam, 2 runs,little wristy flick to wide long-on and they ease back for a couple"
